Txn ID,TimeStamp,Gender of Buyer,Shipment Attribution,Barcode,Selling Price,Quantity
T4464,2024-04-22 15:22,Male,240802DC,8295015923248,460.66,4
T4464,2024-04-22 15:22,Male,240908DB,6079913241894,432.43,2
T4464,2024-04-22 15:22,Male,240111CD,3801660182303,342.97,1
T4464,2024-04-22 15:22,Male,240615EA,3000161243260,227.39,1
T4465,2024-05-08 11:54,Female,240520DA,7477584351590,284.62,3
T4466,2024-06-06 17:43,Male,240328AE,1489716693439,380.92,1
T4466,2024-06-06 17:43,Male,241011DB,3348353436381,309.6,5
T4466,2024-06-06 17:43,Male,240116BA,5723787941699,267.43,1
T4466,2024-06-06 17:43,Male,240724EA,6695212836394,341.02,3
T4467,2024-06-19 19:35,Male,240507AA,3270110394259,271.22,1
T4468,2024-01-08 13:39,Male,241126CE,1887140245119,45.56,2
T4469,2024-02-23 15:46,Male,240308BD,5112203895591,87.31,5
T4469,2024-02-23 15:46,Male,240116BA,5723787941699,281.74,3
T4470,2024-02-15 20:06,Male,240620ED,9320526500374,208.33,5
T4470,2024-02-15 20:06,Male,240129ED,5966087203573,422.83,4
T4470,2024-02-15 20:06,Male,240613EB,3046223091366,353.19,4
T4470,2024-02-15 20:06,Male,241202DE,9099746266551,423.0,3
T4470,2024-02-15 20:06,Male,240521BB,1921407170452,118.49,2
T4471,2024-12-04 15:11,Male,240916CC,8068700962471,303.75,2
T4471,2024-12-04 15:11,Male,241014EC,1081846168108,417.78,2
T4471,2024-12-04 15:11,Male,241122EC,3019733334840,150.09,4
T4471,2024-12-04 15:11,Male,240720BA,1110475018705,77.96,4
T4472,2024-07-02 15:35,Male,241227CD,7438552944490,200.78,1
T4472,2024-07-02 15:35,Male,240817AB,4264705587768,290.63,3
T4472,2024-07-02 15:35,Male,240504ED,7909647285748,429.92,5
T4472,2024-07-02 15:35,Male,240819BC,4887387328514,56.67,3
T4472,2024-07-02 15:35,Male,240329AA,3000161243260,234.07,2
T4473,2024-03-08 18:19,Male,240119BB,1366803933780,201.48,3
T4473,2024-03-08 18:19,Male,241205DB,3046223091366,369.19,3
T4473,2024-03-08 18:19,Male,240928AB,5756935329189,411.02,1
T4473,2024-03-08 18:19,Male,241213CA,9882839546088,235.11,1
T4473,2024-03-08 18:19,Male,240424EA,9679955033493,29.17,1
T4474,2024-03-08 12:21,Male,240122BD,1885386949733,50.59,5
T4474,2024-03-08 12:21,Male,240403ED,8650517934553,362.88,2
T4475,2024-05-21 18:50,Male,240518EA,5723787941699,280.13,5
T4475,2024-05-21 18:50,Male,240418CB,4266329572283,458.26,4
T4476,2024-03-18 19:26,Female,240827BB,7417081143053,45.23,4
T4477,2024-01-17 16:13,Male,241223CC,8068700962471,279.97,5
T4477,2024-01-17 16:13,Male,240617AA,1366803933780,198.87,1
T4477,2024-01-17 16:13,Male,240331CB,3019733334840,144.75,4
T4477,2024-01-17 16:13,Male,240402EB,9471443645365,449.03,3
T4478,2024-09-09 16:21,Male,240603DE,7909647285748,424.54,4
T4478,2024-09-09 16:21,Male,240325DD,8952577124826,105.29,5
T4478,2024-09-09 16:21,Male,241028CB,8068700962471,297.18,3
T4479,2024-01-19 19:33,Male,240823AB,4651387619190,170.34,3
T4480,2024-12-13 16:48,Female,240912EA,3046223091366,372.25,4
T4481,2024-05-02 16:21,Male,240306DD,9133603908014,315.64,2
T4482,2024-10-21 18:22,Female,240805EE,9341222702392,192.03,2
T4483,2024-08-12 13:35,Male,240918DD,6768130244551,388.12,2
T4483,2024-08-12 13:35,Male,241129AA,9471443645365,462.19,3
T4483,2024-08-12 13:35,Male,240803AA,6695212836394,323.57,2
T4483,2024-08-12 13:35,Male,241213AB,7438552944490,201.01,4
T4483,2024-08-12 13:35,Male,240417BC,7534112261015,266.21,3
T4483,2024-08-12 13:35,Male,240504EC,4887387328514,55.43,1
T4483,2024-08-12 13:35,Male,241029CB,5966087203573,432.76,4
T4484,2024-02-13 12:33,Male,240529EB,2764870889303,468.43,5
T4485,2024-05-01 18:11,Male,240504EE,6079913241894,433.27,5
T4485,2024-05-01 18:11,Male,240507AA,3270110394259,261.18,5
T4485,2024-05-01 18:11,Male,240802CA,9133603908014,314.99,3
T4486,2024-09-03 10:08,Female,240503DA,7118631998839,113.47,1
T4486,2024-09-03 10:08,Female,241209BB,3270110394259,258.65,3
T4487,2024-01-19 11:16,Male,240724EC,9133603908014,315.59,1
T4487,2024-01-19 11:16,Male,240223BB,1489716693439,393.43,4
T4487,2024-01-19 11:16,Male,241202BA,1374644357806,194.46,4
T4487,2024-01-19 11:16,Male,240527DC,4887387328514,54.68,3
T4488,2024-04-18 14:51,Female,241216DB,3000161243260,233.31,4
T4489,2024-01-08 09:52,Male,240811EA,9133603908014,343.1,3
T4489,2024-01-08 09:52,Male,240826CA,1110475018705,77.97,1
T4490,2024-10-14 21:34,Male,240915BA,8118777908898,27.37,2
T4490,2024-10-14 21:34,Male,241223CD,4266329572283,454.44,2
T4490,2024-10-14 21:34,Male,241213AC,3442852944505,238.79,1
T4491,2024-09-23 18:09,Female,241011DA,5573515979800,271.21,5
T4491,2024-09-23 18:09,Female,241227CB,7009664627837,266.99,1
T4492,2024-10-18 15:14,Female,240325DC,7909647285748,402.64,1
T4492,2024-10-18 15:14,Female,241029AC,1489716693439,362.01,1
T4493,2024-09-03 16:31,Male,240906AA,4799124724315,167.91,3
T4493,2024-09-03 16:31,Male,240216CA,7909647285748,431.92,4
T4494,2024-01-03 09:26,Male,240331CB,8952577124826,108.61,1
T4495,2024-05-09 17:41,Male,241226DA,1904792486473,484.7,1
T4495,2024-05-09 17:41,Male,240627EE,1904792486473,481.36,5
T4495,2024-05-09 17:41,Male,240815CA,1440710811309,25.27,5
T4496,2024-12-11 20:49,Female,240510AB,1366803933780,211.24,5
T4496,2024-12-11 20:49,Female,240610DC,1081846168108,415.38,3
T4497,2024-01-22 14:51,Male,241221EC,5723787941699,275.36,3
T4497,2024-01-22 14:51,Male,240920AA,7417081143053,44.51,2
T4497,2024-01-22 14:51,Male,241026CD,2646305542863,78.33,5
T4497,2024-01-22 14:51,Male,240906EA,7417081143053,42.21,3
T4497,2024-01-22 14:51,Male,240101CA,5524031117940,298.3,5
T4497,2024-01-22 14:51,Male,240116BB,6695212836394,323.51,5
T4498,2024-12-06 17:04,Female,240523AE,2974785865598,302.85,5
T4499,2024-11-04 17:13,Male,240402ED,7417081143053,46.34,4
T4499,2024-11-04 17:13,Male,240708AB,5524031117940,280.6,5
T4499,2024-11-04 17:13,Male,241223CC,8068700962471,305.23,4
T4499,2024-11-04 17:13,Male,240712AD,4852979716602,49.85,5
T4500,2024-08-24 20:47,Male,241207BC,1110475018705,74.65,2
T4501,2024-04-23 16:36,Female,240527DC,4887387328514,58.01,5
T4502,2024-06-24 16:51,Female,240702DA,7193208938982,74.56,2
T4502,2024-06-24 16:51,Female,241119EB,9679955033493,28.23,2
T4502,2024-06-24 16:51,Female,241213AA,6373646879188,279.41,2
T4502,2024-06-24 16:51,Female,240427DC,9882839546088,239.82,2
T4503,2024-06-08 16:36,Female,241124EC,7118631998839,103.77,5
T4504,2024-10-17 17:07,Female,241018AA,1885386949733,53.88,2
T4504,2024-10-17 17:07,Female,241229CA,8650517934553,343.09,2
T4505,2024-01-20 17:50,Female,240331CC,2764870889303,451.51,3
T4506,2024-09-09 12:32,Male,240411DC,6768130244551,400.82,5
T4506,2024-09-09 12:32,Male,240719AA,1319495204239,453.71,1
T4506,2024-09-09 12:32,Male,241031CD,7118631998839,104.59,1
T4506,2024-09-09 12:32,Male,241129AB,8493556002921,367.33,2
T4506,2024-09-09 12:32,Male,240620CB,1885386949733,55.17,4
T4507,2024-02-02 14:16,Female,240327CC,4243802214885,309.17,1
T4507,2024-02-02 14:16,Female,240907CC,7111402598169,235.43,5
T4508,2024-06-05 17:41,Female,241027CC,9133603908014,340.22,4
T4508,2024-06-05 17:41,Female,240916CC,8068700962471,281.41,3
T4508,2024-06-05 17:41,Female,240802EA,7009664627837,287.3,2
T4508,2024-06-05 17:41,Female,240427DE,9341222702392,197.44,1
T4508,2024-06-05 17:41,Female,240912CC,3046223091366,342.2,2
T4509,2024-09-02 17:25,Male,240823AD,5524031117940,287.17,3
T4509,2024-09-02 17:25,Male,240523CB,9341222702392,193.56,2
T4509,2024-09-02 17:25,Male,240229DB,1081846168108,414.88,3
T4510,2024-01-17 21:40,Male,240504EB,7784851719923,20.61,2
T4510,2024-01-17 21:40,Male,240528AC,7118631998839,109.54,4
T4510,2024-01-17 21:40,Male,240603EB,1319495204239,470.86,5
T4510,2024-01-17 21:40,Male,240725DB,9341222702392,202.72,5
T4510,2024-01-17 21:40,Male,241020AB,7534112261015,271.09,3
T4511,2024-10-11 19:26,Male,240321EB,4651387619190,172.67,5
T4511,2024-10-11 19:26,Male,240402AA,9320526500374,205.3,2
T4512,2024-05-21 17:25,Female,240320EB,7909647285748,398.65,4
T4512,2024-05-21 17:25,Female,240416CA,4651387619190,176.88,4
T4512,2024-05-21 17:25,Female,241207BA,6768130244551,398.62,2
T4512,2024-05-21 17:25,Female,240602EB,4651387619190,173.99,5
T4512,2024-05-21 17:25,Female,240206BC,2081796341037,190.93,5
T4512,2024-05-21 17:25,Female,240527BC,7538675410397,198.72,2
T4512,2024-05-21 17:25,Female,241129AD,7534112261015,273.53,3
T4513,2024-04-19 14:19,Male,241004AD,4426249772873,45.44,1
T4513,2024-04-19 14:19,Male,241129AE,8060776080538,414.25,1
T4513,2024-04-19 14:19,Male,240107DA,6400454451965,422.39,1
T4513,2024-04-19 14:19,Male,240128AC,7477584351590,295.13,3
T4514,2024-02-21 18:18,Male,240331CA,4266329572283,491.66,1
T4514,2024-02-21 18:18,Male,240715AA,3442852944505,229.52,1
T4514,2024-02-21 18:18,Male,240306BA,3922480347697,312.45,4
T4515,2024-07-12 14:45,Female,240110CA,1489716693439,361.59,5
T4516,2024-10-03 14:21,Male,240823BB,2676489428461,54.73,2
T4516,2024-10-03 14:21,Male,240508EC,1440710811309,23.4,5
T4516,2024-10-03 14:21,Male,241207DA,2668380592920,399.63,3
T4516,2024-10-03 14:21,Male,240106AA,9366403560281,368.51,3
T4517,2024-02-05 16:53,Female,240111CA,5334981206381,328.22,5
T4518,2024-07-18 17:17,Female,240615AB,7417081143053,43.06,4
T4519,2024-06-21 21:24,Male,240613EC,5112203895591,84.49,2
T4519,2024-06-21 21:24,Male,240929CC,7111402598169,250.2,2
T4520,2024-05-28 18:57,Male,240221AA,8295015923248,385.33,2
T4520,2024-05-28 18:57,Male,241124EA,2168494776151,294.45,5
T4521,2024-04-22 16:01,Female,240402EC,7111402598169,235.09,4
T4522,2024-04-20 14:25,Female,240211AC,4426249772873,41.87,2
T4522,2024-04-20 14:25,Female,240630BD,5756935329189,367.79,1
T4522,2024-04-20 14:25,Female,240825ED,4799124724315,162.74,2
T4523,2024-11-18 18:02,Female,240705ED,1887140245119,43.78,1
T4524,2024-04-18 16:05,Male,240226AA,2974785865598,310.63,3
T4524,2024-04-18 16:05,Male,240213BA,1319495204239,450.78,1
T4525,2024-08-07 18:28,Female,240514DA,9882839546088,225.97,5
T4525,2024-08-07 18:28,Female,240630BD,5756935329189,386.89,4
T4525,2024-08-07 18:28,Female,240907CE,1921407170452,111.56,4
T4525,2024-08-07 18:28,Female,240724EB,3019733334840,156.98,3
T4525,2024-08-07 18:28,Female,241122EC,9882839546088,228.47,3
T4526,2024-07-02 11:31,Female,240802ED,1319495204239,440.38,3
T4526,2024-07-02 11:31,Female,241213EC,7534112261015,281.02,5
T4526,2024-07-02 11:31,Female,240301EC,9320526500374,204.81,4
T4526,2024-07-02 11:31,Female,241031CA,3922480347697,337.54,4
T4526,2024-07-02 11:31,Female,240330AB,1319495204239,443.28,5
T4526,2024-07-02 11:31,Female,240119BB,1366803933780,217.46,4
T4527,2024-01-11 17:41,Female,240520AB,9341222702392,200.93,4
T4527,2024-01-11 17:41,Female,241122AE,2168494776151,286.54,1
T4527,2024-01-11 17:41,Female,241105BA,9099746266551,429.16,5
T4527,2024-01-11 17:41,Female,240928BA,7534112261015,284.76,2
T4527,2024-01-11 17:41,Female,240714AA,9882839546088,228.75,5
T4527,2024-01-11 17:41,Female,240416AD,7111402598169,244.51,2
T4527,2024-01-11 17:41,Female,241223CE,8986011122048,135.22,1
T4528,2024-12-16 20:56,Female,240322DC,1885386949733,51.41,2
T4528,2024-12-16 20:56,Female,241231BB,7009664627837,272.04,2
T4528,2024-12-16 20:56,Female,240503CB,1319495204239,458.14,3
T4529,2024-07-10 15:27,Male,240918DD,6768130244551,391.29,4
T4529,2024-07-10 15:27,Male,240325EB,2764870889303,448.73,4
T4529,2024-07-10 15:27,Male,241227BD,5573515979800,278.62,1
T4529,2024-07-10 15:27,Male,240604CA,3019733334840,154.96,1
T4530,2024-09-13 20:22,Male,240401AC,7909647285748,393.67,1
T4530,2024-09-13 20:22,Male,241002DB,7477584351590,294.94,1
T4530,2024-09-13 20:22,Male,241106DA,9471443645365,446.06,5
T4530,2024-09-13 20:22,Male,240529EB,2764870889303,460.92,2
T4530,2024-09-13 20:22,Male,240919AB,2668380592920,425.58,5
T4531,2024-04-01 12:47,Male,241218AB,8295015923248,440.68,5
T4532,2024-04-11 19:09,Male,240608BA,4799124724315,174.09,3
T4532,2024-04-11 19:09,Male,240228DB,1319495204239,458.53,5
T4532,2024-04-11 19:09,Male,241219EB,7438552944490,203.17,3
T4532,2024-04-11 19:09,Male,240129EA,7118631998839,109.01,1
T4533,2024-04-11 12:31,Male,240402EA,8650517934553,331.87,1
T4534,2024-09-18 14:39,Male,240322EA,6400454451965,383.34,5
T4534,2024-09-18 14:39,Male,240523AE,2974785865598,308.59,2
T4534,2024-09-18 14:39,Male,240406EA,6079913241894,432.33,2
T4535,2024-11-15 21:37,Female,240928AA,1885386949733,52.68,3
T4535,2024-11-15 21:37,Female,240705EE,2005707746631,449.9,1
T4535,2024-11-15 21:37,Female,241029AD,4266329572283,460.23,2
T4536,2024-05-14 16:36,Female,241223BB,1110475018705,75.75,2
T4537,2024-11-19 21:59,Female,240309BC,9550889811760,468.56,1
T4537,2024-11-19 21:59,Female,240603DD,3801660182303,345.82,5
T4538,2024-09-19 21:00,Female,240824BB,8562587170545,323.63,5
T4538,2024-09-19 21:00,Female,240729AB,7538675410397,203.27,3
T4538,2024-09-19 21:00,Female,240824BD,8952577124826,103.65,3
T4539,2024-11-14 15:57,Male,241229CA,8650517934553,355.56,4
T4540,2024-01-04 15:56,Male,240526EB,3348353436381,313.09,3
T4540,2024-01-04 15:56,Male,240821CC,9099746266551,420.99,1
T4540,2024-01-04 15:56,Male,240331BB,5966087203573,457.93,3
T4540,2024-01-04 15:56,Male,240823AD,5524031117940,302.96,3
T4541,2024-09-13 14:40,Female,240825EA,7417081143053,42.87,4
T4542,2024-02-09 17:59,Female,240201CB,7784851719923,20.62,2
T4542,2024-02-09 17:59,Female,240623BA,8295015923248,457.91,2
T4542,2024-02-09 17:59,Female,240911EA,9550889811760,467.83,4
T4543,2024-05-14 14:32,Male,240129EA,2646305542863,77.98,3
T4543,2024-05-14 14:32,Male,241226DA,9471443645365,484.14,2
T4543,2024-05-14 14:32,Male,240117BC,7784851719923,20.99,2
T4544,2024-07-15 14:39,Male,240404EC,9341222702392,196.42,1
T4544,2024-07-15 14:39,Male,240322EE,2764870889303,482.9,2
T4545,2024-10-01 16:57,Male,240321EB,4651387619190,180.82,1
T4546,2024-01-24 16:46,Female,240118CC,3019733334840,155.4,2
T4546,2024-01-24 16:46,Female,240822BA,9882839546088,236.42,1
T4546,2024-01-24 16:46,Female,240904BB,4887387328514,53.83,4
T4546,2024-01-24 16:46,Female,241212DA,2974785865598,292.77,3
T4546,2024-01-24 16:46,Female,240305EC,9366403560281,386.58,1
T4547,2024-10-02 21:00,Male,240418DD,6768130244551,412.5,4
T4548,2024-02-08 15:45,Male,240221DA,4243802214885,317.23,5
T4549,2024-03-06 10:24,Female,240402DC,2974785865598,282.28,3
T4549,2024-03-06 10:24,Female,240821CC,9099746266551,430.21,1
T4549,2024-03-06 10:24,Female,241129AE,8060776080538,408.0,1
T4549,2024-03-06 10:24,Female,241231DB,6373646879188,280.16,2
T4549,2024-03-06 10:24,Female,240825EA,7417081143053,44.12,2
T4549,2024-03-06 10:24,Female,240731BA,8060776080538,399.86,5
T4550,2024-03-21 14:19,Female,241004AC,2764870889303,440.71,1
T4550,2024-03-21 14:19,Female,240109BA,5573515979800,252.57,1
T4551,2024-04-03 16:20,Female,240427BA,3046223091366,355.16,4
T4551,2024-04-03 16:20,Female,240711AD,9366403560281,396.03,5
T4551,2024-04-03 16:20,Female,240417BE,1319495204239,436.31,1
T4551,2024-04-03 16:20,Female,241202BC,7417081143053,43.7,2
T4551,2024-04-03 16:20,Female,240706EB,5573515979800,272.7,2
T4551,2024-04-03 16:20,Female,241020AA,5334981206381,326.55,5
T4551,2024-04-03 16:20,Female,240821CC,1904792486473,450.05,2
T4551,2024-04-03 16:20,Female,240129EB,5756935329189,406.18,1
T4551,2024-04-03 16:20,Female,240425EA,9792841352355,75.61,3
T4552,2024-09-25 21:40,Female,241109BD,8295015923248,441.98,3
T4552,2024-09-25 21:40,Female,240618BB,9341222702392,196.2,2
T4552,2024-09-25 21:40,Female,240320EA,2668380592920,411.79,5
T4553,2024-12-09 18:46,Female,240623BA,1319495204239,460.24,5
T4553,2024-12-09 18:46,Female,240402DA,4852979716602,52.34,5
T4554,2024-01-09 21:24,Female,241024EB,1904792486473,456.78,1
T4555,2024-12-16 18:55,Female,240328AC,7909647285748,426.36,2
T4555,2024-12-16 18:55,Female,240923EC,1366803933780,205.36,2
T4556,2024-09-16 10:34,Male,240210EC,3922480347697,328.86,3
T4556,2024-09-16 10:34,Male,240623BA,1319495204239,459.87,5
T4556,2024-09-16 10:34,Male,240715AC,7534112261015,292.06,5
T4556,2024-09-16 10:34,Male,241207EC,9341222702392,191.97,3
T4557,2024-08-09 18:25,Female,240301ED,4799124724315,175.85,5
T4557,2024-08-09 18:25,Female,240918DB,1921407170452,117.22,3
T4558,2024-04-05 18:17,Male,240331BA,6695212836394,339.88,3
T4559,2024-03-25 16:08,Male,240824BD,8952577124826,109.19,5
T4559,2024-03-25 16:08,Male,240308BD,5112203895591,89.09,4
T4560,2024-08-05 13:27,Male,240610AA,7417081143053,43.16,2
T4560,2024-08-05 13:27,Male,240918EB,7784851719923,21.44,3
T4561,2024-09-13 16:32,Male,240630BA,3019733334840,151.45,1
T4562,2024-10-25 12:33,Female,241202BA,1374644357806,182.5,2
T4563,2024-02-06 12:15,Male,240229DC,2081796341037,201.77,5
T4563,2024-02-06 12:15,Male,240418DE,7417081143053,43.88,2
T4563,2024-02-06 12:15,Male,241008DB,2646305542863,78.75,3
T4563,2024-02-06 12:15,Male,240809CA,7009664627837,288.97,2
T4563,2024-02-06 12:15,Male,240110CA,3046223091366,348.95,2
T4564,2024-12-16 10:08,Female,240615EC,5656234314111,485.82,4
T4564,2024-12-16 10:08,Female,240706BC,4651387619190,180.06,3
T4564,2024-12-16 10:08,Female,240918EB,7784851719923,20.64,1
T4564,2024-12-16 10:08,Female,241225BB,4243802214885,307.88,5
T4564,2024-12-16 10:08,Female,240815CA,1440710811309,22.91,1
T4564,2024-12-16 10:08,Female,240301AA,2646305542863,80.03,4
T4565,2024-05-14 14:31,Female,240714AC,9679955033493,29.21,4
T4565,2024-05-14 14:31,Female,241126CC,2974785865598,310.2,1
T4565,2024-05-14 14:31,Female,240206BA,7118631998839,108.35,3
T4565,2024-05-14 14:31,Female,241114BB,5656234314111,486.39,4
T4565,2024-05-14 14:31,Female,241028BD,7118631998839,110.79,1
T4566,2024-12-16 16:07,Female,241002DA,2646305542863,81.4,3
T4566,2024-12-16 16:07,Female,241129CB,2646305542863,83.52,4
T4567,2024-05-01 15:04,Male,240423CA,3000161243260,224.47,3
T4567,2024-05-01 15:04,Male,240416AB,6768130244551,380.77,4
T4568,2024-02-14 17:09,Male,241001CB,3801660182303,319.94,3
T4569,2024-09-17 20:45,Female,240211AB,9882839546088,224.79,2
T4569,2024-09-17 20:45,Female,240908AA,8118777908898,26.3,4
T4570,2024-07-05 19:25,Female,241223BA,5756935329189,406.2,4
T4570,2024-07-05 19:25,Female,241031CA,3922480347697,331.08,4
T4570,2024-07-05 19:25,Female,240213BD,8118777908898,26.45,4
T4570,2024-07-05 19:25,Female,240817AB,4264705587768,301.01,5
T4570,2024-07-05 19:25,Female,240706BC,4651387619190,172.92,3
T4570,2024-07-05 19:25,Female,240331CB,9341222702392,196.33,4
T4571,2024-10-01 11:47,Female,240911DB,1110475018705,80.06,3
T4571,2024-10-01 11:47,Female,240411DD,1374644357806,191.64,5
T4571,2024-10-01 11:47,Female,240415EB,3442852944505,225.92,3
T4572,2024-03-20 18:56,Male,240521CD,4852979716602,50.78,2
T4573,2024-06-03 19:28,Male,241109BB,7477584351590,287.17,3
T4573,2024-06-03 19:28,Male,240321EA,9133603908014,327.74,2
T4573,2024-06-03 19:28,Male,241109BB,7477584351590,285.21,3
T4573,2024-06-03 19:28,Male,240320CB,9550889811760,461.22,4
T4573,2024-06-03 19:28,Male,240427DA,9133603908014,335.35,2
T4574,2024-01-18 21:10,Female,240402DC,2974785865598,304.04,4
T4574,2024-01-18 21:10,Female,240726BA,2974785865598,308.32,3
T4575,2024-08-21 18:22,Female,240527DA,8493556002921,390.86,1
T4575,2024-08-21 18:22,Female,240308BA,3046223091366,358.22,2
T4575,2024-08-21 18:22,Female,240418DB,5524031117940,280.51,4
T4575,2024-08-21 18:22,Female,241014EB,5334981206381,310.91,1
T4575,2024-08-21 18:22,Female,240402EA,8650517934553,335.79,5
T4575,2024-08-21 18:22,Female,240117DD,9550889811760,455.57,1
T4576,2024-07-03 15:03,Female,240406EA,6079913241894,444.42,4
T4577,2024-03-13 14:34,Male,241128EA,7538675410397,214.55,2
T4578,2024-10-25 17:30,Male,240719DB,2764870889303,482.57,4
T4578,2024-10-25 17:30,Male,240818AC,7009664627837,288.04,1
T4579,2024-12-03 17:20,Female,241019CD,4651387619190,163.64,4
T4579,2024-12-03 17:20,Female,241119ED,9679955033493,28.94,3
T4580,2024-08-19 14:53,Male,241025DB,1440710811309,23.52,2
T4580,2024-08-19 14:53,Male,240416AB,6768130244551,393.33,1
T4580,2024-08-19 14:53,Male,240907CB,7417081143053,42.83,5
T4580,2024-08-19 14:53,Male,241223BB,1110475018705,76.98,3
T4581,2024-12-11 17:21,Female,240329CD,3922480347697,339.04,1
T4581,2024-12-11 17:21,Female,240613ED,6768130244551,397.93,5
T4581,2024-12-11 17:21,Female,241202AA,8295015923248,423.14,5
T4581,2024-12-11 17:21,Female,240526BA,1921407170452,111.72,2
T4581,2024-12-11 17:21,Female,240301EB,1440710811309,23.31,3
T4582,2024-06-10 19:03,Female,240405BB,1081846168108,392.1,4
T4583,2024-10-20 15:18,Male,240723DA,1887140245119,44.35,4
T4583,2024-10-20 15:18,Male,240504EA,7909647285748,423.55,5
T4583,2024-10-20 15:18,Male,240329AB,9882839546088,221.85,3
T4584,2024-07-03 19:52,Male,241019AD,6695212836394,350.25,1
T4584,2024-07-03 19:52,Male,240208EA,1921407170452,114.53,4
T4585,2024-12-12 18:33,Male,240603DB,3270110394259,272.28,3
T4586,2024-06-06 13:44,Male,240420CA,7538675410397,212.28,1
T4586,2024-06-06 13:44,Male,240620BD,2005707746631,446.77,2
T4586,2024-06-06 13:44,Male,240719DC,2168494776151,288.6,1
T4586,2024-06-06 13:44,Male,241104AA,5723787941699,280.44,4
T4586,2024-06-06 13:44,Male,240327CE,3442852944505,236.67,2
T4586,2024-06-06 13:44,Male,240504EC,8650517934553,338.12,5
T4586,2024-06-06 13:44,Male,240912EB,9679955033493,31.12,2
T4587,2024-06-17 17:36,Male,240904DA,9882839546088,222.27,4
T4587,2024-06-17 17:36,Male,240203AA,2081796341037,205.67,1
T4588,2024-02-29 20:37,Male,240706BC,4651387619190,149.05,5
T4589,2024-10-03 21:26,Male,240415EA,7417081143053,45.6,1
T4589,2024-10-03 21:26,Male,240721CA,5656234314111,458.28,2
T4589,2024-10-03 21:26,Male,240725DB,9341222702392,194.6,1
T4590,2024-02-21 17:34,Male,241028BC,7442652072221,295.79,4
T4590,2024-02-21 17:34,Male,240606BB,9133603908014,340.88,3
T4590,2024-02-21 17:34,Male,240824DD,9471443645365,450.56,3
T4590,2024-02-21 17:34,Male,240523CE,4243802214885,301.64,3
T4590,2024-02-21 17:34,Male,240611DB,9679955033493,28.54,3
T4591,2024-09-05 12:04,Male,240328AC,7909647285748,420.53,3
T4591,2024-09-05 12:04,Male,240126BB,4264705587768,292.42,5
T4591,2024-09-05 12:04,Male,240806BC,9320526500374,197.78,1
T4592,2024-02-06 11:33,Female,241221EA,1319495204239,462.03,2
T4592,2024-02-06 11:33,Female,240321BC,2764870889303,445.51,3
T4592,2024-02-06 11:33,Female,240712AB,2668380592920,384.45,2
T4593,2024-04-08 16:03,Male,240415DA,5334981206381,314.12,2
T4593,2024-04-08 16:03,Male,240918DB,1921407170452,115.37,4
T4594,2024-05-09 16:15,Male,240821CC,1904792486473,451.84,3
T4595,2024-12-11 17:50,Female,240802DC,8295015923248,455.97,2
T4595,2024-12-11 17:50,Female,240702DB,1530281751828,164.2,2
T4596,2024-12-18 11:26,Male,240719AD,8986011122048,147.56,2
T4597,2024-07-15 21:02,Female,240129DA,7009664627837,265.43,5
T4598,2024-03-20 15:09,Female,241025DA,8650517934553,332.85,5
T4599,2024-01-16 18:59,Male,241001CA,9099746266551,418.0,2
T4599,2024-01-16 18:59,Male,240102DB,3922480347697,310.17,1
T4599,2024-01-16 18:59,Male,240726BB,4799124724315,176.58,3
T4599,2024-01-16 18:59,Male,240227BB,7784851719923,21.56,5
T4599,2024-01-16 18:59,Male,240122BB,9320526500374,199.69,4
T4600,2024-01-04 13:17,Male,240210EA,9882839546088,238.26,3
T4601,2024-12-09 17:30,Female,240427BC,8295015923248,419.55,3
T4601,2024-12-09 17:30,Female,240620EB,1530281751828,164.58,3
T4601,2024-12-09 17:30,Female,241009BC,5723787941699,267.14,4
T4602,2024-07-24 14:50,Male,240818AC,7009664627837,291.45,4
T4603,2024-11-04 15:10,Male,240126BB,4264705587768,286.8,3
T4603,2024-11-04 15:10,Male,241126CB,9320526500374,203.23,3
T4604,2024-04-24 13:00,Female,241213EC,7534112261015,294.62,4
T4604,2024-04-24 13:00,Female,240518EA,5723787941699,275.62,4
T4604,2024-04-24 13:00,Female,240218AB,8650517934553,354.23,5
T4604,2024-04-24 13:00,Female,241008DA,7784851719923,20.52,4
T4604,2024-04-24 13:00,Female,240617DC,3348353436381,305.91,1
T4604,2024-04-24 13:00,Female,240613EB,8068700962471,305.95,1
T4604,2024-04-24 13:00,Female,240401AA,9550889811760,433.12,3
T4604,2024-04-24 13:00,Female,240721CB,4852979716602,51.98,1
T4605,2024-05-03 12:50,Female,241205DB,3046223091366,352.77,3
T4605,2024-05-03 12:50,Female,240530BB,5756935329189,385.46,4
T4606,2024-11-01 14:15,Male,241104DA,1319495204239,467.61,4
T4606,2024-11-01 14:15,Male,240228DA,7193208938982,68.92,3
T4606,2024-11-01 14:15,Male,240104EA,4264705587768,303.45,5
T4606,2024-11-01 14:15,Male,241126AA,5524031117940,296.18,4
T4607,2024-11-20 19:52,Female,240911DA,9366403560281,389.19,1
T4607,2024-11-20 19:52,Female,240629AB,2668380592920,391.09,3
T4608,2024-08-21 18:17,Male,240212AC,2676489428461,53.99,2
T4608,2024-08-21 18:17,Male,241126CB,9320526500374,200.16,2
T4608,2024-08-21 18:17,Male,240718AB,9099746266551,427.84,2
T4608,2024-08-21 18:17,Male,240109BE,2646305542863,75.91,4
